Kullanıcı Adı,Puan (Yıldız),Yorum Metni,Tarih (Metin),Tarih (Yaklaşık),Beğeni,İşletme Yanıtı,Kullanıcı Yorum Sayısı,Yorum ID
Samet Demirci,5.0,We would like to thank Mr. Yusuf and Ms. İda at Şehrazat restaurant for their attention and care. We were very pleased with everything. We recommend it to anyone who wants to come.,3 days ago,2026-08-01,,,1 review · 2 photos,Ci9DQUlRQUNvZENodHljRjlvT25OMVpWVjBTRFZLWnpkTFJrTlpiM1JrZEdObFFXYxAB
Света BO,5.0,"Great hotel! Excellent service, nice rooms, convenient location.
The Adora Hotel exceeded all expectations! The cuisine was varied and delicious, and I especially loved the restaurant on the 4th floor with its beautiful views and excellent food.",3 days ago,2026-08-01,,,,Ci9DQUlRQUNvZENodHljRjlvT2xwamRtUkRWVkp6VkVWYVZVY3pSRlIxYkd4U1pVRRAB
I. Mildebrath,5.0,"We stayed at Adora for a week and celebrated my boyfriend's birthday there. The team went to great lengths to make our stay and the birthday celebration as enjoyable as possible.

We had a wonderful experience. We were also very happy with the food and the overall concept.",3 days ago,2026-08-01,,,4 reviews,Ci9DQUlRQUNvZENodHljRjlvT25wV2NXVkVXVFV4VVRkRFgzTTFSMTlUWjIxeFRYYxAB
Елизавета Сорокина,5.0,"Excellent hotel! We stayed here for nine nights for the first time and were very pleased. The staff and service were wonderful, and the rooms were cleaned daily!
Various shows and activities for people of all ages every day! We loved everything!
On our last day, we tried the Mediterranean restaurant ""Shehrazat."" It was delicious, and the food was served quickly! We were very pleased! We'll definitely come back!",3 days ago,2026-08-01,,,1 review,Ci9DQUlRQUNvZENodHljRjlvT25kS1ZqaHBZa2hZWkRsb1NqbEpiRGN3Vm5WcVJIYxAB
Iwuk,5.0,"A pleasant hotel. The rooms are spacious, modern, and very clean; the cleaning service was a delight every day. The food was varied: a huge selection of fresh fruits, meats, and local sweets to suit every taste. The stay was wonderful. The Mediterranean restaurant was especially memorable; it was incredibly delicious.",3 days ago,2026-08-01,,,,Ci9DQUlRQUNvZENodHljRjlvT2tGUlJsVmlVR3hvV0ZaRFpsSmtWV2RJZG5RdGMxRRAB
Eda Karakaya,5.0,"This is our second visit to the hotel and we are very pleased. Everything was superb, from the location and the food to the entertainment. We had à la carte dinner and it was delicious. I would definitely recommend this hotel.",3 days ago,2026-08-01,,,1 photo,Ci9DQUlRQUNvZENodHljRjlvT25OQ2NrZG1PSEpFU0VWRE5VSklSV2xUVDJFdGVFRRAB
Arbnor Shala,5.0,"Everything was perfect, hotel, service, room etc",3 days ago,2026-08-01,,,,Ci9DQUlRQUNvZENodHljRjlvT25KWFVsVnVSRzg1UTBFdE9XNXVlVGx3WlZkc1puYxAB
Valeria Tereschenko,5.0,"Wonderful hotel, very friendly staff, beautiful locations, very interesting shows and evening programs, and varied food! Sweets are a special treat.",3 days ago,2026-08-01,,,1 review · 1 photo,Ci9DQUlRQUNvZENodHljRjlvT2s5d2JtbEVibmd3WkhOVWRXb3pZMnBETWtab0xXYxAB
Daniel Knat,5.0,"Excellent hotel, tasty and clean",3 days ago,2026-08-01,,,2 reviews,Ci9DQUlRQUNvZENodHljRjlvT2tsWU5qZElYMHQ0VVcxSWQxRlROM2hqYWtWbldrRRAB
Елена Дегтерева,5.0,"Wonderful hotel, entertainment, delicious cuisine in the restaurants and wonderful friendly staff!",3 days ago,2026-08-01,,,,Ci9DQUlRQUNvZENodHljRjlvT2xvMWVFOTVOa1IwTUVJd2IyY3dRbGREVlZKa2MwRRAB
Ирина,5.0,"The Adora Hotel leaves only positive impressions. It's beautiful, well-maintained, and cozy. We visited the rooftop a la carte restaurant, Sehrazat. The amazing view of the sunset over the sea is mesmerizing! The staff is very helpful. Special thanks to guest relations manager Ida! She's a caring and attentive person who will help solve any problem!",3 days ago,2026-08-01,,,,Ci9DQUlRQUNvZENodHljRjlvT2s5TVJtSnFlR00wYkU5NVVuUlZiSFI2YWs5cFNFRRAB
Алена Клюкина,5.0,,3 days ago,2026-08-01,,,,Ci9DQUlRQUNvZENodHljRjlvT25RMmRXdG1WMjlvVDJ4cWFUVmlabTlWYVZGTFltYxAB
Дмитрий Степанов,5.0,"The food was delicious and the staff was friendly, but the room cleaning left much to be desired.",3 days ago,2026-08-01,,,,Ci9DQUlRQUNvZENodHljRjlvT2xsbU9XWnFTV2RUZGpKMlZFOUNaR2syTFdkNGRYYxAB
Coskun Sakaryali,5.0,"Everything was wonderful. The staff were friendly. We were very pleased. The food was delicious. In short, everything was great!!!",3 days ago,2026-08-01,,,,Ci9DQUlRQUNvZENodHljRjlvT210aWNWZGljbGhQZEV4RVQzSlpSemxYTUdsR2VYYxAB
Rüzgar Eser,5.0,"I had a truly unforgettable vacation during my stay at Adora Hotel & Resort, and I was so pleased with the experience that I even extended my stay! It's a cheerful and high-quality facility, extremely suitable for families with children.
From the moment we arrived, the speed of the welcome, the friendliness and helpfulness of the staff made us feel like we had come to the right place. The cleanliness of the rooms was superb; they were cleaned regularly and meticulously every day, and our requests for linen changes were met immediately.
The beach and pool areas were very clean, well-maintained, and enjoyable. We were extremely satisfied with the swimming areas. The food was generally very good; the A la Carte restaurants were especially wonderful, and the speed of the waiters was commendable. (As a small constructive note, if the taste of the grilled dishes could be improved a little, it would be perfect.)
The daytime and evening entertainment and activities at the hotel were extremely high-quality and fun; we were never bored. I would also like to make a special mention of two valuable employees to thank:
I would like to thank Ms. Damla from Guest Relations for her sincerity, warm conversation that made me feel like I was talking to a friend I've known for years, and her solution-oriented approach.
I would also like to extend my extra thanks to Mr. Mehmet Ali, the bar captain, for his friendly conversation, warm approach, interest, and attention. Kudos to the entire team for their hard work; I definitely think I will come again. See you soon.",3 days ago,2026-08-01,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",,Ci9DQUlRQUNvZENodHljRjlvT21keVdVaHVRemRvTVhoNVIzaGhaWE50U1dkdldVRRAB
Imran C,4.0,"The stay was very pleasant. Service and food were good, although the food was often served a bit cold. The location is excellent, and the beach is shallow. Unfortunately, the air conditioning in the room struggled with the 40-degree outside temperature, making the nights somewhat hot and uncomfortable. The staff, however, were very friendly. In my opinion, the price-performance ratio is very good. The Sehrazat restaurant, with its stunning view, is highly recommended. We particularly enjoyed the food prepared by Chef Mucahit. The service there was excellent. The view alone makes it a highly recommended option for any stay.",Edited 3 days ago,2026-08-01,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",6 reviews,Ci9DQUlRQUNvZENodHljRjlvT2tOM1ltbHBRWE5zUldKWGIxVjNXa1o0Um1FelIwRRAB
Сергей АСБ,5.0,"A wonderful hotel. The staff is friendly, the grounds are well-maintained, and they really do keep everything clean, from the restaurant to the restrooms on the beach!
A variety of food and drinks, and the bartenders make excellent cocktails. There are plenty of bar locations and snacks throughout the day, plus the lobby is open 24/7.
I'd especially like to express my gratitude to Ida from Guest Relations, who promptly resolves all my questions, from booking à la carte restaurants and birthday celebrations to various household details!",3 days ago,2026-08-01,,"Dear Guest,

First of all, thank you for choosing our hotel and taking the time to provide a detailed review. We value every guest's opinion and strive to do everything possible to ensure a pleasant and comfortable stay at the Adora Hotel & Resort.

Knowing about your positive impressions of our hotel is our greatest reward! We hope to welcome you and your family back to our hotel soon.

Best wishes,

Adora Hotel & Resort",1 photo,Ci9DQUlRQUNvZENodHljRjlvT2pCZlVqZzRRbnBDTjJGVVkxTjVkbEE1U0RjM1RGRRAB
Benjamin Arndt,5.0,"Our stay at the Andora Hotel & Resort was a complete success. The hotel is very well-maintained and clean, and the rooms are comfortably furnished. All the staff were friendly, attentive, and helpful at all times, so we felt welcome from the very first moment.",3 days ago,2026-08-01,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",,Ci9DQUlRQUNvZENodHljRjlvT21ORlRVTnNRemxrYVVadU5qaEJOemg0Y21KbmEyYxAB
Joel Born,5.0,"We had a wonderful stay at the Adora Hotel in Kadriye, Antalya. The staff were very friendly and helpful, the rooms were clean and comfortable. The food was varied and delicious, and the well-maintained grounds with the beautiful beach made our holiday perfect. We would love to come back and would definitely recommend this hotel!",3 days ago,2026-08-01,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",,Ci9DQUlRQUNvZENodHljRjlvT25keGJEbG9XWFZyZURSUWFITnhVaTFGWWpWSFJsRRAB
Maksim,3.0,"Overcrowded and Restrictions with All Inclusive Plus – Not a True 5-Star Hotel

The hotel itself is okay and the rooms are renovated, but the service is absolutely not up to 5-star standards:

Rooms: Very minimalist (no hairdryer holder, no iron).

Restaurant & Service: Completely overcrowded in the air-conditioned indoor area in the evenings – you have to wait for a free table. It's noticeable that there's a staff shortage.

All Inclusive Plus: Brand-name alcohol (e.g., Jameson) is refused despite the All Inclusive Plus package or is inexplicably ""extra.""

Sunbeds: On the beach, everything is already reserved with towels by 9 a.m.

Anyone wanting to avoid this kind of vacation stress is unfortunately in the wrong place.",3 days ago,2026-08-01,,"Dear Guest,

Thank you for taking the time to share your impressions with us. We are sorry that your stay has not yet met your expectations.

We are pleased that you enjoyed our renovated rooms. At the same time, we regret that you are not satisfied with our service in some areas.

During peak season, the restaurant can be particularly busy at busy times. Our team always strives to provide all guests with a comfortable seat as quickly as possible and to ensure smooth service.

Regarding our All Inclusive Plus concept, we would like to point out that it includes a selection of premium beverages as specified in the concept. Not all international brands are included, which is why some beverages are available for an additional charge. The services included in the concept are clearly defined.

Reserving sun loungers with towels is not in accordance with our hotel policy. Our staff regularly monitors the pool and beach areas to ensure that all guests have fair access to the loungers.

Since you are currently still staying at our hotel, we kindly ask you to contact our Guest Relations team or our colleagues at reception as soon as possible. We would be happy to discuss your concerns with you personally and will do our best to find a satisfactory solution.

Thank you for your feedback. We hope to have the opportunity to make your stay even more enjoyable.

Sincerely,

Adora Hotel & Resort",Local Guide · 59 reviews · 45 photos,Ci9DQUlRQUNvZENodHljRjlvT210c2RFbEtXRlZXYkRoMFNFODFkMUZKZUVodk1GRRAB
TheWladek26,5.0,,4 days ago,2026-07-31,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",1 review · 2 photos,Ci9DQUlRQUNvZENodHljRjlvT2xSc1YwcEdVRnBaUW5OelR6aHVja0pwU2tGNWVFRRAB
Natália Ležovičová,4.0,"We rate our holiday at the hotel positively overall. The room was spacious, nicely furnished and well equipped, so we felt comfortable in it. However, we noticed some minor shortcomings in the cleaning of the bathroom, which could have been more thorough.

The food was rather average. The menu looked very tempting and varied at first glance, but the dishes were less flavorful and could have been better seasoned.

The beach service was without any problems and we really appreciated the wide selection of drinks.

The hotel's great advantage is its location. The proximity to Antalya airport was one of the main priorities for our family, so we rate the location excellently.

The biggest disappointment for us was the evening program. We missed more varied and interesting evening entertainment during our stay. Compared to other hotels we visited, the animation program was rather weak, unimaginative and sometimes boring. The themed evening party was held only once during the entire stay, which we consider insufficient. As a family with children, we often felt that there was not much to do in the evenings, and this is an area where the hotel could significantly improve.

We would especially like to praise the Slovak animator Veronika. She was very kind, helpful and dedicated to the children throughout their stay. She tried to entertain them and create a pleasant atmosphere, which we greatly appreciate. The presence of the Slovak animator was a big plus for us and one of the reasons why we enjoyed our stay even more.",4 days ago,2026-07-31,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking your valuable time to evaluate it.

All your comments are important to us as Adora Hotel & Resort Your evaluation will encourage us to improve and become better. As a facility, we are trying to provide perfect service to our valued guests.

We express our pleasure to welcome you and wish you a healthy and peaceful year with your loved ones.

Kind regards,

Adora Hotel & Resort",2 reviews · 14 photos,Ci9DQUlRQUNvZENodHljRjlvT2pSd01tMXJUbEE0WXpaV1gyOVhZM05IVlhaYVZuYxAB
utku kaçar,5.0,"The food selection is good, the quality is excellent, only the grilled dishes could be a little better. The staff are friendly, and the animation team is quite good. Ms. Sevil from the animation team was very attentive.",Edited 4 days ago,2026-07-31,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",2 reviews,Ci9DQUlRQUNvZENodHljRjlvT21neU5IWTBOM3BGT0hRMVlsSnZTbXR6VkZWUVFYYxAB
